eid,id,rab,class,tails,hydrox,carbon,dbonds,rt,hydrsn1,carbsn1,dbonsn1,hydrsn2,carbsn2,dbonsn2,hydrsn3,carbsn3,dbonsn3,stereo,annot,frac_molar,group
1B,PG 31:0_12.66 | 15:0_16:0,0.199500741,PG,2,NA,31,0,12.66,NA,15,0,NA,16,0,NA,NA,NA,FALSE,15:0_16:0,0.110471472,1bar
1C,PG 31:0_12.66 | 15:0_16:0,0.189451656,PG,2,NA,31,0,12.66,NA,15,0,NA,16,0,NA,NA,NA,FALSE,15:0_16:0,0.104906895,1bar
250A,PG 31:0_12.66 | 15:0_16:0,0.359411732,PG,2,NA,31,0,12.66,NA,15,0,NA,16,0,NA,NA,NA,FALSE,15:0_16:0,0.19902053,250bar
250B,PG 31:0_12.66 | 15:0_16:0,0.438506972,PG,2,NA,31,0,12.66,NA,15,0,NA,16,0,NA,NA,NA,FALSE,15:0_16:0,0.242818701,250bar
250C,PG 31:0_12.66 | 15:0_16:0,0.360024069,PG,2,NA,31,0,12.66,NA,15,0,NA,16,0,NA,NA,NA,FALSE,15:0_16:0,0.199359605,250bar
1A,PG 31:1_11.38 | 14:0/17:1,0.430782419,PG,2,NA,31,1,11.38,NA,14,0,NA,17,1,NA,NA,NA,TRUE,14:0/17:1,0.130479438,1bar
1B,PG 31:1_11.38 | 14:0/17:1,0.302020664,PG,2,NA,31,1,11.38,NA,14,0,NA,17,1,NA,NA,NA,TRUE,14:0/17:1,0.091478865,1bar
1C,PG 31:1_11.38 | 14:0/17:1,0.291930013,PG,2,NA,31,1,11.38,NA,14,0,NA,17,1,NA,NA,NA,TRUE,14:0/17:1,0.088422513,1bar
250A,PG 31:1_11.38 | 14:0/17:1,0.840068889,PG,2,NA,31,1,11.38,NA,14,0,NA,17,1,NA,NA,NA,TRUE,14:0/17:1,0.254447981,250bar
250B,PG 31:1_11.38 | 14:0/17:1,0.489819713,PG,2,NA,31,1,11.38,NA,14,0,NA,17,1,NA,NA,NA,TRUE,14:0/17:1,0.14836121,250bar
250C,PG 31:1_11.38 | 14:0/17:1,0.946913198,PG,2,NA,31,1,11.38,NA,14,0,NA,17,1,NA,NA,NA,TRUE,14:0/17:1,0.286809992,250bar
1A,PG 32:0_13.77 | 16:0/16:0,7.750230505,PG,2,NA,32,0,13.77,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.16081197,1bar
1B,PG 32:0_13.77 | 16:0/16:0,6.279485308,PG,2,NA,32,0,13.77,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.130295015,1bar
1C,PG 32:0_13.77 | 16:0/16:0,6.876869757,PG,2,NA,32,0,13.77,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.142690333,1bar
250A,PG 32:0_13.77 | 16:0/16:0,8.026713209,PG,2,NA,32,0,13.77,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.166548797,250bar
250B,PG 32:0_13.77 | 16:0/16:0,11.02578477,PG,2,NA,32,0,13.77,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.228777476,250bar
250C,PG 32:0_13.77 | 16:0/16:0,8.235279741,PG,2,NA,32,0,13.77,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.170876409,250bar
1A,PG 32:1_12.11 | 15:0/17:1,0.50584513,PG,2,NA,32,1,12.11,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.184751895,1bar
1C,PG 32:1_12.11 | 15:0/17:1,0.341165759,PG,2,NA,32,1,12.11,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.124605371,1bar
250A,PG 32:1_12.11 | 15:0/17:1,0.576808048,PG,2,NA,32,1,12.11,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.210669973,250bar
250B,PG 32:1_12.11 | 15:0/17:1,0.647505506,PG,2,NA,32,1,12.11,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.236491095,250bar
250C,PG 32:1_12.11 | 15:0/17:1,0.666645477,PG,2,NA,32,1,12.11,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.243481666,250bar
1A,PG 32:1_12.11 | 16:0/16:1,4.366969389,PG,2,NA,32,1,12.11,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.220982198,1bar
1B,PG 32:1_12.11 | 16:0/16:1,3.873747218,PG,2,NA,32,1,12.11,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.196023626,1bar
1C,PG 32:1_12.11 | 16:0/16:1,2.655719323,PG,2,NA,32,1,12.11,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.134387636,1bar
250A,PG 32:1_12.11 | 16:0/16:1,2.882537448,PG,2,NA,32,1,12.11,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.145865337,250bar
250B,PG 32:1_12.11 | 16:0/16:1,2.404687065,PG,2,NA,32,1,12.11,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.121684625,250bar
250C,PG 32:1_12.11 | 16:0/16:1,3.577973867,PG,2,NA,32,1,12.11,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.181056577,250bar
1C,PG 32:2_10.81,0.056028973,PG,2,NA,32,2,10.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,32:02:00,0.552816685,1bar
250A,PG 32:2_10.81,0.01210606,PG,2,NA,32,2,10.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,32:02:00,0.119445917,250bar
250B,PG 32:2_10.81,0.014362046,PG,2,NA,32,2,10.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,32:02:00,0.141704881,250bar
250C,PG 32:2_10.81,0.018854733,PG,2,NA,32,2,10.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,32:02:00,0.186032518,250bar
1A,PG 33:0_15.11 | 16:0_17:0,0.079823052,PG,2,NA,33,0,15.11,NA,16,0,NA,17,0,NA,NA,NA,FALSE,16:0_17:0,0.236628861,1bar
1B,PG 33:0_15.11 | 16:0_17:0,0.071325235,PG,2,NA,33,0,15.11,NA,16,0,NA,17,0,NA,NA,NA,FALSE,16:0_17:0,0.211437781,1bar
250A,PG 33:0_15.11 | 16:0_17:0,0.082959111,PG,2,NA,33,0,15.11,NA,16,0,NA,17,0,NA,NA,NA,FALSE,16:0_17:0,0.245925448,250bar
250B,PG 33:0_15.11 | 16:0_17:0,0.103226992,PG,2,NA,33,0,15.11,NA,16,0,NA,17,0,NA,NA,NA,FALSE,16:0_17:0,0.306007911,250bar
1A,PG 33:1_13.31 | 16:0/17:1,30.04778257,PG,2,NA,33,1,13.31,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.136336881,1bar
1B,PG 33:1_13.31 | 16:0/17:1,30.35607829,PG,2,NA,33,1,13.31,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.137735722,1bar
1C,PG 33:1_13.31 | 16:0/17:1,27.09174603,PG,2,NA,33,1,13.31,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.12292435,1bar
250A,PG 33:1_13.31 | 16:0/17:1,41.57785117,PG,2,NA,33,1,13.31,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.188652674,250bar
250B,PG 33:1_13.31 | 16:0/17:1,44.74658932,PG,2,NA,33,1,13.31,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.203030303,250bar
250C,PG 33:1_13.31 | 16:0/17:1,46.57360145,PG,2,NA,33,1,13.31,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.211320071,250bar
1A,PG 34:0_16.75 | 16:0_18:0,0.197649461,PG,2,NA,34,0,16.75,NA,16,0,NA,18,0,NA,NA,NA,FALSE,16:0_18:0,0.28089603,1bar
1B,PG 34:0_16.75 | 16:0_18:0,0.167651995,PG,2,NA,34,0,16.75,NA,16,0,NA,18,0,NA,NA,NA,FALSE,16:0_18:0,0.238264145,1bar
250A,PG 34:0_16.75 | 16:0_18:0,0.194207068,PG,2,NA,34,0,16.75,NA,16,0,NA,18,0,NA,NA,NA,FALSE,16:0_18:0,0.276003761,250bar
250C,PG 34:0_16.75 | 16:0_18:0,0.144130685,PG,2,NA,34,0,16.75,NA,16,0,NA,18,0,NA,NA,NA,FALSE,16:0_18:0,0.204836063,250bar
1A,PG 34:1_14.11 | 16:0/18:1,2.159603473,PG,2,NA,34,1,14.11,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.181023279,1bar
1B,PG 34:1_14.11 | 16:0/18:1,2.084684252,PG,2,NA,34,1,14.11,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.174743365,1bar
1C,PG 34:1_14.11 | 16:0/18:1,1.510275831,PG,2,NA,34,1,14.11,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.126595038,1bar
250A,PG 34:1_14.11 | 16:0/18:1,1.862027485,PG,2,NA,34,1,14.11,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.156079727,250bar
250B,PG 34:1_14.11 | 16:0/18:1,1.688336119,PG,2,NA,34,1,14.11,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.141520489,250bar
250C,PG 34:1_14.11 | 16:0/18:1,2.625049387,PG,2,NA,34,1,14.11,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.220038101,250bar
1A,PG 34:1_14.53 | 15:0/19:1,0.146833193,PG,2,NA,34,1,14.53,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.136523853,1bar
1B,PG 34:1_14.53 | 15:0/19:1,0.131254098,PG,2,NA,34,1,14.53,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.122038585,1bar
250A,PG 34:1_14.53 | 15:0/19:1,0.234109115,PG,2,NA,34,1,14.53,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.217672025,250bar
250B,PG 34:1_14.53 | 15:0/19:1,0.316292678,PG,2,NA,34,1,14.53,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.294085378,250bar
250C,PG 34:1_14.53 | 15:0/19:1,0.247024022,PG,2,NA,34,1,14.53,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.22968016,250bar
1A,PG 34:1_14.53 | 16:0/18:1,0.216875828,PG,2,NA,34,1,14.53,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.139250592,1bar
1B,PG 34:1_14.53 | 16:0/18:1,0.179812068,PG,2,NA,34,1,14.53,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.11545287,1bar
1C,PG 34:1_14.53 | 16:0/18:1,0.144064508,PG,2,NA,34,1,14.53,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.092500249,1bar
250A,PG 34:1_14.53 | 16:0/18:1,0.333261766,PG,2,NA,34,1,14.53,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.213979117,250bar
250B,PG 34:1_14.53 | 16:0/18:1,0.356497997,PG,2,NA,34,1,14.53,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.228898525,250bar
250C,PG 34:1_14.53 | 16:0/18:1,0.326937786,PG,2,NA,34,1,14.53,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.209918647,250bar
1A,PG 34:1_14.53 | 17:0/17:1,0.300611727,PG,2,NA,34,1,14.53,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.122161727,1bar
1B,PG 34:1_14.53 | 17:0/17:1,0.250419751,PG,2,NA,34,1,14.53,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.101764856,1bar
1C,PG 34:1_14.53 | 17:0/17:1,0.181207147,PG,2,NA,34,1,14.53,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.073638438,1bar
250A,PG 34:1_14.53 | 17:0/17:1,0.590663051,PG,2,NA,34,1,14.53,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.240031947,250bar
250B,PG 34:1_14.53 | 17:0/17:1,0.613632999,PG,2,NA,34,1,14.53,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.249366409,250bar
250C,PG 34:1_14.53 | 17:0/17:1,0.524233807,PG,2,NA,34,1,14.53,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.213036623,250bar
1A,PG 34:2_12.38 | 18:1/16:1,0.954933465,PG,2,NA,34,2,12.38,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.317416793,1bar
1B,PG 34:2_12.38 | 18:1/16:1,0.755639655,PG,2,NA,34,2,12.38,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.251172176,1bar
1C,PG 34:2_12.38 | 18:1/16:1,0.464829314,PG,2,NA,34,2,12.38,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.154507759,1bar
250A,PG 34:2_12.38 | 18:1/16:1,0.277764584,PG,2,NA,34,2,12.38,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.092328049,250bar
250B,PG 34:2_12.38 | 18:1/16:1,0.212435813,PG,2,NA,34,2,12.38,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.070612977,250bar
250C,PG 34:2_12.38 | 18:1/16:1,0.34285005,PG,2,NA,34,2,12.38,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.113962247,250bar
1A,PG 34:2_12.85 | 17:1/17:1,0.562588611,PG,2,NA,34,2,12.85,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.144172068,1bar
1B,PG 34:2_12.85 | 17:1/17:1,0.469574294,PG,2,NA,34,2,12.85,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.120335704,1bar
1C,PG 34:2_12.85 | 17:1/17:1,0.375476299,PG,2,NA,34,2,12.85,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.096221632,1bar
250A,PG 34:2_12.85 | 17:1/17:1,0.772365755,PG,2,NA,34,2,12.85,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.197930718,250bar
250B,PG 34:2_12.85 | 17:1/17:1,0.833979133,PG,2,NA,34,2,12.85,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.213720103,250bar
250C,PG 34:2_12.85 | 17:1/17:1,0.888218467,PG,2,NA,34,2,12.85,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.227619775,250bar
1A,PG 35:1_15.90 | 16:0/19:1,9.274078407,PG,2,NA,35,1,15.9,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.127715033,1bar
1B,PG 35:1_15.90 | 16:0/19:1,9.951848733,PG,2,NA,35,1,15.9,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.137048733,1bar
1C,PG 35:1_15.90 | 16:0/19:1,9.215364912,PG,2,NA,35,1,15.9,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.126906479,1bar
250A,PG 35:1_15.90 | 16:0/19:1,14.55531469,PG,2,NA,35,1,15.9,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.200443906,250bar
250B,PG 35:1_15.90 | 16:0/19:1,15.39431082,PG,2,NA,35,1,15.9,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.211997876,250bar
250C,PG 35:1_15.90 | 16:0/19:1,14.22448373,PG,2,NA,35,1,15.9,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.195887972,250bar
1A,PG 35:1_15.90 | 18:0/17:1,0.07460836,PG,2,NA,35,1,15.9,NA,18,0,NA,17,1,NA,NA,NA,TRUE,18:0/17:1,0.167691995,1bar
250A,PG 35:1_15.90 | 18:0/17:1,0.159811457,PG,2,NA,35,1,15.9,NA,18,0,NA,17,1,NA,NA,NA,TRUE,18:0/17:1,0.35919704,250bar
250B,PG 35:1_15.90 | 18:0/17:1,0.210493251,PG,2,NA,35,1,15.9,NA,18,0,NA,17,1,NA,NA,NA,TRUE,18:0/17:1,0.473110965,250bar
1A,PG 36:1_17.66 | 16:0/20:1,0.031416833,PG,2,NA,36,1,17.66,NA,16,0,NA,20,1,NA,NA,NA,TRUE,16:0/20:1,0.1640511,1bar
1B,PG 36:1_17.66 | 16:0/20:1,0.030536633,PG,2,NA,36,1,17.66,NA,16,0,NA,20,1,NA,NA,NA,TRUE,16:0/20:1,0.159454909,1bar
250A,PG 36:1_17.66 | 16:0/20:1,0.047922878,PG,2,NA,36,1,17.66,NA,16,0,NA,20,1,NA,NA,NA,TRUE,16:0/20:1,0.250241672,250bar
250B,PG 36:1_17.66 | 16:0/20:1,0.044608321,PG,2,NA,36,1,17.66,NA,16,0,NA,20,1,NA,NA,NA,TRUE,16:0/20:1,0.232933855,250bar
250C,PG 36:1_17.66 | 16:0/20:1,0.03702172,PG,2,NA,36,1,17.66,NA,16,0,NA,20,1,NA,NA,NA,TRUE,16:0/20:1,0.193318463,250bar
1A,PG 36:1_17.66 | 17:0/19:1,0.123383248,PG,2,NA,36,1,17.66,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.119452838,1bar
1B,PG 36:1_17.66 | 17:0/19:1,0.128131436,PG,2,NA,36,1,17.66,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.124049771,1bar
250A,PG 36:1_17.66 | 17:0/19:1,0.251255785,PG,2,NA,36,1,17.66,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.243251957,250bar
250B,PG 36:1_17.66 | 17:0/19:1,0.287331117,PG,2,NA,36,1,17.66,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.278178098,250bar
250C,PG 36:1_17.66 | 17:0/19:1,0.242801863,PG,2,NA,36,1,17.66,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.235067337,250bar
1A,PG 36:2_14.46 | 18:1/18:1,0.716298957,PG,2,NA,36,2,14.46,NA,18,1,NA,18,1,NA,NA,NA,TRUE,18:1/18:1,0.23379973,1bar
1B,PG 36:2_14.46 | 18:1/18:1,0.563049322,PG,2,NA,36,2,14.46,NA,18,1,NA,18,1,NA,NA,NA,TRUE,18:1/18:1,0.183779102,1bar
1C,PG 36:2_14.46 | 18:1/18:1,0.314774812,PG,2,NA,36,2,14.46,NA,18,1,NA,18,1,NA,NA,NA,TRUE,18:1/18:1,0.102742389,1bar
250A,PG 36:2_14.46 | 18:1/18:1,0.361592931,PG,2,NA,36,2,14.46,NA,18,1,NA,18,1,NA,NA,NA,TRUE,18:1/18:1,0.118023807,250bar
250B,PG 36:2_14.46 | 18:1/18:1,0.437999125,PG,2,NA,36,2,14.46,NA,18,1,NA,18,1,NA,NA,NA,TRUE,18:1/18:1,0.142962762,250bar
250C,PG 36:2_14.46 | 18:1/18:1,0.670013617,PG,2,NA,36,2,14.46,NA,18,1,NA,18,1,NA,NA,NA,TRUE,18:1/18:1,0.218692211,250bar
1A,PG 36:2_15.33 | 17:1_19:1,2.991838034,PG,2,NA,36,2,15.33,NA,17,1,NA,19,1,NA,NA,NA,FALSE,17:1_19:1,0.126129174,1bar
1B,PG 36:2_15.33 | 17:1_19:1,2.451698242,PG,2,NA,36,2,15.33,NA,17,1,NA,19,1,NA,NA,NA,FALSE,17:1_19:1,0.103358093,1bar
1C,PG 36:2_15.33 | 17:1_19:1,2.041601865,PG,2,NA,36,2,15.33,NA,17,1,NA,19,1,NA,NA,NA,FALSE,17:1_19:1,0.086069351,1bar
250A,PG 36:2_15.33 | 17:1_19:1,5.287706518,PG,2,NA,36,2,15.33,NA,17,1,NA,19,1,NA,NA,NA,FALSE,17:1_19:1,0.222917835,250bar
250B,PG 36:2_15.33 | 17:1_19:1,5.494696738,PG,2,NA,36,2,15.33,NA,17,1,NA,19,1,NA,NA,NA,FALSE,17:1_19:1,0.231644078,250bar
250C,PG 36:2_15.33 | 17:1_19:1,5.452886929,PG,2,NA,36,2,15.33,NA,17,1,NA,19,1,NA,NA,NA,FALSE,17:1_19:1,0.22988147,250bar
1A,PG 37:1_19.53 | 18:0/19:1,0.046078557,PG,2,NA,37,1,19.53,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.046688522,1bar
250A,PG 37:1_19.53 | 18:0/19:1,0.331040838,PG,2,NA,37,1,19.53,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.335422985,250bar
250B,PG 37:1_19.53 | 18:0/19:1,0.316544346,PG,2,NA,37,1,19.53,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.320734596,250bar
250C,PG 37:1_19.53 | 18:0/19:1,0.293271718,PG,2,NA,37,1,19.53,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.297153897,250bar
1A,PG 38:2_18.64 | 19:1/19:1,2.232825768,PG,2,NA,38,2,18.64,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.105768309,1bar
1B,PG 38:2_18.64 | 19:1/19:1,1.910276904,PG,2,NA,38,2,18.64,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.090489263,1bar
1C,PG 38:2_18.64 | 19:1/19:1,1.623696294,PG,2,NA,38,2,18.64,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.076914023,1bar
250A,PG 38:2_18.64 | 19:1/19:1,5.117812865,PG,2,NA,38,2,18.64,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.242429311,250bar
250B,PG 38:2_18.64 | 19:1/19:1,5.682781573,PG,2,NA,38,2,18.64,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.269191715,250bar
250C,PG 38:2_18.64 | 19:1/19:1,4.543143263,PG,2,NA,38,2,18.64,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.215207379,250bar
